seriesuid,coordX,coordY,coordZ,diameter_mm,file,probability
LKDS-01014,-54.7748783873,-202.059011081,22.5836879433,9.31352136194,LKDS-01014_orig.npy,0.96
LKDS-01014,65.885798922,-65.8430997961,22.7181818182,6.80500487458,LKDS-01014_orig.npy,0.814
LKDS-01014,-103.59314068,-134.319790883,31.0892857143,11.7064951064,LKDS-01014_orig.npy,0.995
LKDS-01014,-73.6392228567,-198.686669213,34.9435747587,30.7532431119,LKDS-01014_orig.npy,0.995
LKDS-01014,70.5978691656,-204.167807358,45.2952124798,32.8670144556,LKDS-01014_orig.npy,0.995
LKDS-01014,60.3076291476,-129.693326891,37.9112615051,15.2226206341,LKDS-01014_orig.npy,0.005
LKDS-01014,-43.1035008732,-68.2793057266,35.3,5.85324755321,LKDS-01014_orig.npy,0.97
LKDS-01014,-56.2842427757,-152.624477144,41.3188953488,28.1630430542,LKDS-01014_orig.npy,0.957
LKDS-01014,-46.0310017237,-207.602980999,46.4804123711,10.3587683404,LKDS-01014_orig.npy,0.923
LKDS-01014,85.5346891199,-104.113664844,46.3,8.33325494561,LKDS-01014_orig.npy,0.992
LKDS-01014,-36.275285795,-84.1650780118,46.3,6.80500487458,LKDS-01014_orig.npy,0.654
LKDS-01014,-71.0417518088,-209.00507816,55.2067637388,20.1095496582,LKDS-01014_orig.npy,0.995
LKDS-01014,75.0506098072,-164.85804583,52.3499741067,19.4657533307,LKDS-01014_orig.npy,0.781
LKDS-01014,-94.6086315494,-163.277322124,54.0082452431,15.3452571269,LKDS-01014_orig.npy,0.995
LKDS-01014,-94.3493063241,-117.754231662,53.3,6.22000366996,LKDS-01014_orig.npy,0.005
LKDS-01014,-80.7190506615,-81.1267676302,63.0673949936,37.8019382853,LKDS-01014_orig.npy,0.988
LKDS-01014,123.605086064,-160.582707143,56.404743083,9.88668350216,LKDS-01014_orig.npy,0.931
LKDS-01014,-96.8093673923,-58.2428032488,56.6953488372,6.899907599,LKDS-01014_orig.npy,0.335
LKDS-01014,55.839752471,-215.815756919,58.3,4.77483913203,LKDS-01014_orig.npy,0.066
LKDS-01014,-105.787049052,-199.065259947,65.6375314861,28.949914644,LKDS-01014_orig.npy,0.995
LKDS-01014,-42.4752672701,-100.701516679,61.7075697211,16.8613250108,LKDS-01014_orig.npy,0.995
LKDS-01014,-38.865410238,-201.757471057,62.4610824742,11.4012998161,LKDS-01014_orig.npy,0.621
LKDS-01014,110.894541745,-113.625399799,67.3917647059,9.32817680919,LKDS-01014_orig.npy,0.968
LKDS-01014,-111.64019481,-76.1735627294,67.3,6.36470650768,LKDS-01014_orig.npy,0.973
LKDS-01014,104.730529514,-77.784411245,68.3,5.08881687589,LKDS-01014_orig.npy,0.583
LKDS-01014,77.8893282424,-99.108789646,81.0727849248,31.6223646335,LKDS-01014_orig.npy,0.846
LKDS-01014,-104.08406445,-69.1860892393,97.4771180107,30.4060422288,LKDS-01014_orig.npy,0.023
LKDS-01014,-87.7044199233,-202.327866949,73.5065217391,7.05677710801,LKDS-01014_orig.npy,0.854
LKDS-01014,105.740113875,-182.112789167,74.6698630137,7.47851147164,LKDS-01014_orig.npy,0.894
LKDS-01014,-113.841518196,-107.464716459,76.6625,5.34601847029,LKDS-01014_orig.npy,0.005
LKDS-01014,-47.1276233663,-106.541140504,75.3,6.96612956909,LKDS-01014_orig.npy,0.005
LKDS-01014,-48.6091280413,-101.730851947,81.8952732644,10.8942335677,LKDS-01014_orig.npy,0.005
LKDS-01014,114.612102045,-87.7333361251,85.145959596,9.11098897703,LKDS-01014_orig.npy,0.736
LKDS-01014,43.5508639448,-141.310877518,92.2076897162,28.3043997005,LKDS-01014_orig.npy,0.995
LKDS-01014,-83.6749423538,-93.3650566102,90.2524632671,13.0250154027,LKDS-01014_orig.npy,0.147
LKDS-01014,-39.2782889749,-102.575521127,93.1463302752,9.40797068867,LKDS-01014_orig.npy,0.768
LKDS-01014,57.5065505432,-85.1996285317,93.3,8.19340875906,LKDS-01014_orig.npy,0.005
LKDS-01014,-58.9480470347,-81.9935956669,97.929258517,9.8408808701,LKDS-01014_orig.npy,0.005
LKDS-01014,80.113921727,-112.144592911,96.3,8.92307970921,LKDS-01014_orig.npy,0.995
LKDS-01014,98.4083016659,-179.031533715,99.1978568171,16.1193182489,LKDS-01014_orig.npy,0.995
LKDS-01014,33.7063008996,-80.8031389692,97.5,8.6595122631,LKDS-01014_orig.npy,0.993
LKDS-01014,62.2564033755,-136.959723218,98.3,8.70175445482,LKDS-01014_orig.npy,0.93
LKDS-01014,-135.259444004,-105.567446295,98.3,5.23223867961,LKDS-01014_orig.npy,0.302
LKDS-01014,102.841571885,-109.011710417,100.219156415,10.2810597082,LKDS-01014_orig.npy,0.995
LKDS-01014,60.1873565355,-80.4397870836,99.3,6.67895717305,LKDS-01014_orig.npy,0.005
LKDS-01014,59.1116109703,-105.794035729,105.404149879,21.1646480133,LKDS-01014_orig.npy,0.995
LKDS-01014,-38.5646747595,-94.6336307618,106.785948478,14.8307488809,LKDS-01014_orig.npy,0.935
LKDS-01014,93.1672889495,-78.0769089407,106.120793434,14.0815215271,LKDS-01014_orig.npy,0.995
LKDS-01014,41.2201474375,-71.2665793704,114.759904044,14.0718832479,LKDS-01014_orig.npy,0.995
LKDS-01014,125.489359589,-143.350011549,116.738729198,10.8077248364,LKDS-01014_orig.npy,0.03
LKDS-01014,36.4829066186,-109.637700549,116.3,7.44420589079,LKDS-01014_orig.npy,0.934
LKDS-01014,110.377902377,-189.611916558,119.755805893,10.3290186983,LKDS-01014_orig.npy,0.968
LKDS-01014,-49.8860560367,-76.0880687714,122.622683706,10.6134986817,LKDS-01014_orig.npy,0.607
LKDS-01014,45.9068263388,-150.124866159,128.657226792,11.7573734408,LKDS-01014_orig.npy,0.024
LKDS-01014,63.3021228923,-57.0604427132,128.608056872,7.38631703255,LKDS-01014_orig.npy,0.532
LKDS-01014,69.5256116802,-197.939421055,136.3,8.62541934214,LKDS-01014_orig.npy,0.027
LKDS-01014,68.4683468998,-198.894371901,142.959235669,15.3235983019,LKDS-01014_orig.npy,0.005
LKDS-01014,73.8184273555,-204.771803328,282.319047619,5.85324755321,LKDS-01014_orig.npy,0.011
LKDS-01014,-52.4249361751,-209.278224252,381.877586207,7.62365300405,LKDS-01014_orig.npy,0.033
LKDS-01014,-12.929698695,-221.922823312,442.624099723,11.1304534692,LKDS-01014_orig.npy,0.005
LKDS-01014,-11.4304033915,-222.191273153,458.460220994,11.140721421,LKDS-01014_orig.npy,0.005
LKDS-01014,-7.85067739326,-219.553953793,496.198403483,10.9582246597,LKDS-01014_orig.npy,0.005
LKDS-01014,-7.87423876156,-223.346367806,515.743965517,10.9952102693,LKDS-01014_orig.npy,0.005
LKDS-01014,-9.00139472026,-218.880578346,529.3,5.79696284056,LKDS-01014_orig.npy,0.005
LKDS-01014,106.361728268,-46.4604893173,536.921118012,6.7495644899,LKDS-01014_orig.npy,0.016
LKDS-01014,-69.1495341024,-35.7452714404,550.3,3.7221029454,LKDS-01014_orig.npy,0.006
LKDS-01014,-63.5548085532,-37.3907789549,552.3,5.01397046127,LKDS-01014_orig.npy,0.047
LKDS-01014,3.14773272543,-184.48873762,560.711570248,20.073276374,LKDS-01014_orig.npy,0.073
LKDS-01014,-9.58216207831,-97.2872524818,565.3,7.44420589079,LKDS-01014_orig.npy,0.033
LKDS-01014,-8.69661921854,-101.381534995,572.888815789,8.342412376,LKDS-01014_orig.npy,0.005
LKDS-01014,-5.09589541643,-144.086908054,580.593429343,12.8500597055,LKDS-01014_orig.npy,0.005
LKDS-01021,-18.9898913645,-182.673143617,-171.291038936,16.2409046674,LKDS-01021_orig.npy,0.005
LKDS-01021,9.77118508159,-183.164379556,-162.500000298,4.85718012601,LKDS-01021_orig.npy,0.005
LKDS-01021,-145.638923047,-55.2323060394,-123.671217454,16.6688014504,LKDS-01021_orig.npy,0.005
LKDS-01021,-7.70246461572,-161.581917687,-118.267625862,10.8077248364,LKDS-01021_orig.npy,0.005
LKDS-01021,41.9856906263,-137.040729091,-119.100001037,14.3245173961,LKDS-01021_orig.npy,0.007
LKDS-01021,56.5098005558,-210.156102078,-89.7000015378,5.96267930709,LKDS-01021_orig.npy,0.857
LKDS-01021,57.1025081145,-168.164857899,-88.9380546481,7.55735701254,LKDS-01021_orig.npy,0.005
LKDS-01021,-23.0093374154,-151.158059846,-81.4064579201,11.0004736546,LKDS-01021_orig.npy,0.005
LKDS-01021,-42.0069285185,-110.106364591,-73.600001812,10.5165402926,LKDS-01021_orig.npy,0.005
LKDS-01021,-66.1499982867,-137.521327243,-64.5265338998,29.8341529761,LKDS-01021_orig.npy,0.989
LKDS-01021,94.689790168,-134.281037219,-67.3000019193,7.83671355421,LKDS-01021_orig.npy,0.005
LKDS-01021,69.3811389521,-171.75981834,-62.3412802993,11.2775243002,LKDS-01021_orig.npy,0.005
LKDS-01021,-33.7740549191,-132.540489523,-46.5766738918,13.6987880378,LKDS-01021_orig.npy,0.005
LKDS-01021,94.4093306136,-140.06456803,-48.4000022411,6.22000366996,LKDS-01021_orig.npy,0.005
LKDS-01021,-100.779149283,-225.585782159,-37.2000024319,5.16152408297,LKDS-01021_orig.npy,0.005
LKDS-01021,69.923151729,-162.906348281,-28.340189972,19.6108388294,LKDS-01021_orig.npy,0.005
LKDS-01021,-33.0456822942,-137.362353593,-19.7648310327,15.4259381952,LKDS-01021_orig.npy,0.005
LKDS-01021,-67.6901754259,-120.908125381,1.66512658924,8.7185370508,LKDS-01021_orig.npy,0.005
LKDS-01021,-16.2958043856,-232.557387715,7.83333013453,10.3409390998,LKDS-01021_orig.npy,0.142
LKDS-01021,-17.8071605326,-136.575349952,12.7466525087,10.5395147846,LKDS-01021_orig.npy,0.005
LKDS-01021,-79.2515623733,-145.763034532,14.599996686,6.76350991072,LKDS-01021_orig.npy,0.005
LKDS-01021,-58.3739133723,-158.618365115,19.8746059711,9.92560785439,LKDS-01021_orig.npy,0.005
LKDS-01021,95.0757349502,-149.376318817,24.5725546557,10.7198085898,LKDS-01021_orig.npy,0.005
LKDS-01021,-38.4715981851,-218.307541167,24.2995559921,14.4779950886,LKDS-01021_orig.npy,0.249
LKDS-01021,-65.7630862263,-119.757060022,30.1393629372,10.818614239,LKDS-01021_orig.npy,0.005
LKDS-01021,-75.8414644984,-133.856374744,38.9003080414,13.4816385106,LKDS-01021_orig.npy,0.005
LKDS-01021,92.6234554311,-208.954650661,47.7044515677,7.27976872815,LKDS-01021_orig.npy,0.006
LKDS-01021,-32.8889871425,-24.9397109335,52.0499960482,6.08547470638,LKDS-01021_orig.npy,0.014
LKDS-01021,69.2736015155,-201.577881914,53.7999960184,5.62118797776,LKDS-01021_orig.npy,0.08
LKDS-01021,90.2915350949,-189.668047321,57.1190954383,20.8925564628,LKDS-01021_orig.npy,0.007
LKDS-01021,59.1418591307,-118.419003574,64.2767346003,39.2737517689,LKDS-01021_orig.npy,0.995
LKDS-01021,118.650132101,-170.748359281,68.499995768,3.7221029454,LKDS-01021_orig.npy,0.154
LKDS-01021,66.366550656,-223.336281922,82.4041656273,30.3100254173,LKDS-01021_orig.npy,0.008
LKDS-01021,29.3332747572,-153.411448964,78.6375218009,9.69407969146,LKDS-01021_orig.npy,0.088
LKDS-01021,130.538665237,-152.378736384,82.4671509554,8.66799367132,LKDS-01021_orig.npy,0.226
LKDS-01021,-109.04208646,-37.3487283762,83.8928889069,10.4118911583,LKDS-01021_orig.npy,0.005
LKDS-01021,80.5000527118,-182.899079977,88.7999954223,5.16152408297,LKDS-01021_orig.npy,0.1
LKDS-01021,85.1162653778,-182.315420904,95.099995315,4.68955585078,LKDS-01021_orig.npy,0.121
LKDS-01021,-54.2114754313,-197.501257955,125.711288911,17.8441602967,LKDS-01021_orig.npy,0.049
LKDS-01021,68.5854860071,-150.639398553,127.999994755,10.6864652684,LKDS-01021_orig.npy,0.338
LKDS-01021,39.6520326675,-192.795690607,141.773523932,8.6595122631,LKDS-01021_orig.npy,0.03
LKDS-01021,25.6221367407,-195.234114064,146.199994445,6.88650968646,LKDS-01021_orig.npy,0.005
LKDS-01021,-58.9832773148,-227.127282898,151.210026308,18.1488274558,LKDS-01021_orig.npy,0.005
LKDS-01021,29.7907808795,-187.816845391,153.202230747,16.1144165249,LKDS-01021_orig.npy,0.005
LKDS-01023,-38.4297232385,24.2472332526,46.6913905862,34.2017226583,LKDS-01023_orig.npy,0.995
LKDS-01023,3.13465506557,-2.48949848301,46.629379485,16.5394912305,LKDS-01023_orig.npy,0.046
LKDS-01023,-60.546282808,24.9761319359,53.4855769231,7.64549740139,LKDS-01023_orig.npy,0.981
LKDS-01023,-52.6087720944,17.8188792373,57.9665898618,12.7490269339,LKDS-01023_orig.npy,0.009
LKDS-01023,1.4617286005,-104.519423087,65.8404645477,9.20961683703,LKDS-01023_orig.npy,0.005
LKDS-01023,-37.6141895397,31.166325765,70.625,6.22000366996,LKDS-01023_orig.npy,0.005
LKDS-01023,-24.1959682473,145.796719652,74.9961715161,10.7639462306,LKDS-01023_orig.npy,0.005
LKDS-01023,-34.7723902973,-28.0309166658,97.7258158508,9.35735034332,LKDS-01023_orig.npy,0.005
LKDS-01023,54.6166378614,-32.2562163715,100.613636364,14.4961949759,LKDS-01023_orig.npy,0.005
LKDS-01023,-35.2538819934,54.6228981706,106.715116279,12.3613496164,LKDS-01023_orig.npy,0.804
LKDS-01023,-45.186834724,57.2884517225,106.888827434,11.9965564718,LKDS-01023_orig.npy,0.959
LKDS-01023,70.1282885372,35.8089711368,106.875,5.16152408297,LKDS-01023_orig.npy,0.201
LKDS-01023,83.0928149537,44.4934989678,119.553552057,39.4974182252,LKDS-01023_orig.npy,0.995
LKDS-01023,55.5778062372,-59.5092616334,110.928485577,10.6021836425,LKDS-01023_orig.npy,0.005
LKDS-01023,-41.2572570846,-8.4011023238,112.5,11.2272448794,LKDS-01023_orig.npy,0.013
LKDS-01023,-19.2012530566,24.49794209,114.375,3.7221029454,LKDS-01023_orig.npy,0.995
LKDS-01023,-40.935994984,-6.58064443971,115.0,8.24991681203,LKDS-01023_orig.npy,0.013
LKDS-01023,-85.9749474585,-43.3682321906,120.0,6.11966348389,LKDS-01023_orig.npy,0.005
LKDS-01023,-15.8907079697,30.787977755,120.0,5.30109182127,LKDS-01023_orig.npy,0.052
LKDS-01023,-16.3505058984,12.272221697,126.459490741,10.1033418058,LKDS-01023_orig.npy,0.005
LKDS-01023,-67.3835241418,-10.1398814877,129.167537625,13.1697496434,LKDS-01023_orig.npy,0.005
LKDS-01023,75.30175052,-35.7695077002,129.576559168,19.2791582919,LKDS-01023_orig.npy,0.322
LKDS-01023,-2.01651446931,-134.949947639,138.75,6.31720692771,LKDS-01023_orig.npy,0.005
LKDS-01023,94.8773733411,-42.7521377805,141.471403461,15.2281131912,LKDS-01023_orig.npy,0.005
LKDS-01023,-22.1439598004,17.8278068039,144.375,5.36820137364,LKDS-01023_orig.npy,0.026
LKDS-01023,-42.1441004027,6.05127690833,151.875,6.26898209339,LKDS-01023_orig.npy,0.007
LKDS-01023,87.432694014,-62.5908907404,153.125,7.612683704,LKDS-01023_orig.npy,0.005
LKDS-01023,-46.0205136662,-61.7041773174,156.451293559,15.3506622902,LKDS-01023_orig.npy,0.005
LKDS-01023,-84.6280783258,-85.1707090243,154.0625,7.9792303868,LKDS-01023_orig.npy,0.995
LKDS-01023,-41.7276531897,4.70574033565,154.476902174,16.1559865241,LKDS-01023_orig.npy,0.02
LKDS-01023,97.8831435089,-17.5612264444,161.657757675,12.0318406646,LKDS-01023_orig.npy,0.005
LKDS-01023,-48.590697546,5.03025245017,161.911580331,31.4906698474,LKDS-01023_orig.npy,0.555
LKDS-01023,69.4579564156,-4.26622100524,164.158783784,13.5235397544,LKDS-01023_orig.npy,0.05
LKDS-01023,-25.0675389505,6.95205312964,166.25,6.59220765051,LKDS-01023_orig.npy,0.007
LKDS-01023,-45.214727555,4.4147653248,166.875,11.6645359826,LKDS-01023_orig.npy,0.102
LKDS-01023,105.331763711,-21.3571446131,171.25,7.77401715988,LKDS-01023_orig.npy,0.005
LKDS-01023,-92.6082343773,-79.575141088,172.5,6.01592033231,LKDS-01023_orig.npy,0.184
LKDS-01023,90.846618009,10.5252612249,181.747754491,13.6647789902,LKDS-01023_orig.npy,0.005
LKDS-01023,-86.252607838,-26.1019488505,186.342668863,19.0888796437,LKDS-01023_orig.npy,0.005
LKDS-01023,115.754512997,-68.7675679163,192.111125934,12.1407911844,LKDS-01023_orig.npy,0.005
LKDS-01023,-70.8457564116,-84.7500457764,186.875,3.7221029454,LKDS-01023_orig.npy,0.008
LKDS-01023,-44.270070335,-69.2932249226,187.5,6.92654843313,LKDS-01023_orig.npy,0.005
LKDS-01023,-36.2879233612,21.9257528266,191.883612205,17.9889347615,LKDS-01023_orig.npy,0.227
LKDS-01023,-50.0027105982,-78.2972213594,193.430893842,16.07755817,LKDS-01023_orig.npy,0.005
LKDS-01023,-54.7896127403,23.6508320237,191.875,7.30371550828,LKDS-01023_orig.npy,0.005
LKDS-01023,100.236724769,-69.6284852054,201.588021779,10.1714841226,LKDS-01023_orig.npy,0.157
LKDS-01023,95.5861236238,22.1844100002,203.137112403,9.95138876982,LKDS-01023_orig.npy,0.005
LKDS-01023,-110.175032043,11.653027153,205.625,4.41304101503,LKDS-01023_orig.npy,0.005
LKDS-01023,71.1272600371,47.8088258806,209.490131579,12.9609074564,LKDS-01023_orig.npy,0.005
LKDS-01023,84.5913295258,-20.2803442116,206.25,14.1740188844,LKDS-01023_orig.npy,0.023
LKDS-01023,53.1729465407,44.851265457,212.008410673,9.37186914138,LKDS-01023_orig.npy,0.005
LKDS-01023,-79.2140787145,41.1125312456,213.909406566,9.11098897703,LKDS-01023_orig.npy,0.005
LKDS-01023,119.571892473,-38.4514596727,216.25,5.36820137364,LKDS-01023_orig.npy,0.005
LKDS-01023,-5.24168557341,-154.619130545,218.455473098,10.0971013213,LKDS-01023_orig.npy,0.005
LKDS-01023,-1.46746829397,-154.48623066,221.875,5.96267930709,LKDS-01023_orig.npy,0.005
LKDS-01023,-7.61434525255,-156.257819653,222.5,5.79696284056,LKDS-01023_orig.npy,0.005
LKDS-01023,-3.94572079915,-155.487611204,224.897959184,6.54796331304,LKDS-01023_orig.npy,0.005
LKDS-01023,-38.7905474326,45.4114545008,226.875,5.49760513463,LKDS-01023_orig.npy,0.01
LKDS-01023,-29.9423442942,45.1060852557,240.255295502,19.4016986048,LKDS-01023_orig.npy,0.068
LKDS-01025,-55.0678235413,-30.3099809001,-102.059974469,20.7486374688,LKDS-01025_orig.npy,0.005
LKDS-01025,-45.8357331841,-140.138546778,-103.633133832,9.85401081345,LKDS-01025_orig.npy,0.005
LKDS-01025,63.8689587405,-153.316388423,-95.9684535229,13.5617224359,LKDS-01025_orig.npy,0.053
LKDS-01025,-67.7522780609,-30.7073186368,-94.060608628,17.125859446,LKDS-01025_orig.npy,0.053
LKDS-01025,64.431864558,-163.530158514,-89.4694082359,10.5107809594,LKDS-01025_orig.npy,0.005
LKDS-01025,136.951573762,-54.1938846201,-84.6652178142,5.08881687589,LKDS-01025_orig.npy,0.151
LKDS-01025,28.836183144,-115.154141313,-58.6603963762,19.2620151579,LKDS-01025_orig.npy,0.005
LKDS-01025,-44.0841276572,-93.7560597203,-66.5194182077,11.1253123814,LKDS-01025_orig.npy,0.011
LKDS-01025,-3.44697906637,-192.578756968,-56.300000906,4.77483913203,LKDS-01025_orig.npy,0.005
LKDS-01025,39.3525199637,-159.274877389,-4.59592348309,10.5395147846,LKDS-01025_orig.npy,0.005
LKDS-01025,-46.8851400558,-118.469625517,-1.00000184776,5.90847013106,LKDS-01025_orig.npy,0.005
LKDS-01025,-45.6435628334,-118.466739407,1.99862510347,9.41515783484,LKDS-01025_orig.npy,0.005
LKDS-01025,-42.5092395602,-123.031761087,12.5160216609,8.63396783073,LKDS-01025_orig.npy,0.005
LKDS-01025,-1.29561305428,-216.349657866,18.6669682046,13.5996913148,LKDS-01025_orig.npy,0.005
LKDS-01025,61.4817422954,-170.427366234,24.8999977112,6.63586592714,LKDS-01025_orig.npy,0.005
LKDS-01025,53.4711302957,-180.415996711,29.7999976277,5.96267930709,LKDS-01025_orig.npy,0.005
LKDS-01025,-66.6702855211,-113.444108019,33.9461514033,11.4208561148,LKDS-01025_orig.npy,0.995
LKDS-01025,-65.2947662636,-115.899615656,39.2725714309,18.6197005699,LKDS-01025_orig.npy,0.99
LKDS-01025,48.9367499335,-81.0518634085,39.5999974608,8.16486006502,LKDS-01025_orig.npy,0.005
LKDS-01025,-64.9969382141,-120.861056333,48.6032969115,16.3129912963,LKDS-01025_orig.npy,0.71
LKDS-01025,-51.499052436,-104.108558269,73.1999968886,6.63586592714,LKDS-01025_orig.npy,0.026
LKDS-01025,-72.1886281745,-184.949099421,86.2126832342,6.34895221922,LKDS-01025_orig.npy,0.005
LKDS-01025,-71.4059008025,-119.351538406,109.976604449,8.67645851427,LKDS-01025_orig.npy,0.005
LKDS-01025,-74.9174840518,-118.469625517,113.799996197,5.68099233846,LKDS-01025_orig.npy,0.005
LKDS-01025,-78.913524825,-118.379537641,117.437496135,9.08020837425,LKDS-01025_orig.npy,0.005
LKDS-01025,-44.3626795355,-94.7522047749,120.09999609,7.12012678974,LKDS-01025_orig.npy,0.005
LKDS-01025,-91.4168135263,-118.893568462,126.21698945,10.5337805535,LKDS-01025_orig.npy,0.005
LKDS-01025,-45.8618341854,-92.6363496668,124.634290884,10.6021836425,LKDS-01025_orig.npy,0.005
LKDS-01025,43.6062024569,-86.1208321686,134.731508446,14.7081751036,LKDS-01025_orig.npy,0.005
LKDS-01025,-53.4377597931,-85.6139691602,135.659213068,14.9882604087,LKDS-01025_orig.npy,0.005
LKDS-01025,58.2464332161,-187.986793797,146.109390996,12.7097384662,LKDS-01025_orig.npy,0.005
LKDS-01025,30.5639957954,-153.833211642,147.91578509,7.36290541105,LKDS-01025_orig.npy,0.298
LKDS-01025,18.2029240296,-151.383433949,151.390813587,10.4586605279,LKDS-01025_orig.npy,0.177
LKDS-01025,57.2717580235,-72.6683752337,152.693222626,7.82633378901,LKDS-01025_orig.npy,0.005
LKDS-01025,39.0539078403,-161.12300443,162.639811103,19.7211253685,LKDS-01025_orig.npy,0.492
LKDS-01025,32.2628336315,-174.337968139,161.399995387,5.30109182127,LKDS-01025_orig.npy,0.11
LKDS-01025,15.3278102593,-158.834249238,170.576372616,17.4391676391,LKDS-01025_orig.npy,0.006
LKDS-01025,18.8262304672,-147.824926651,168.682823545,8.27788284561,LKDS-01025_orig.npy,0.036
LKDS-01025,36.1313217672,-153.561274829,168.399995267,8.10715594554,LKDS-01025_orig.npy,0.189
LKDS-01025,31.3953057667,-157.285444399,173.208024383,9.22460403489,LKDS-01025_orig.npy,0.039
LKDS-01025,63.0197879354,-174.984207577,191.502883855,16.6642177017,LKDS-01025_orig.npy,0.005
LKDS-01025,32.5123077489,-174.504284217,190.099994898,4.09670437953,LKDS-01025_orig.npy,0.132
LKDS-01025,36.8365257836,-163.69373913,203.399994671,4.68955585078,LKDS-01025_orig.npy,0.005
LKDS-01025,37.5592196817,-158.969351747,208.595850936,8.84239645172,LKDS-01025_orig.npy,0.02
LKDS-01025,66.0249975182,-171.261120691,211.799994528,4.09670437953,LKDS-01025_orig.npy,0.096
LKDS-01025,39.4560040162,-169.884393155,214.599994481,9.63272311293,LKDS-01025_orig.npy,0.019
LKDS-01025,-93.7548588657,-34.7805629089,217.239994436,5.85324755321,LKDS-01025_orig.npy,0.037
LKDS-01025,-102.192265558,-41.0126587793,222.327445329,11.3471711208,LKDS-01025_orig.npy,0.014
LKDS-01026,83.1718231458,160.054440372,53.5937178477,44.3519099387,LKDS-01026_orig.npy,0.005
LKDS-01026,68.6945862676,30.9788732394,8.36971830986,8.78502989229,LKDS-01026_orig.npy,0.15
LKDS-01026,40.0377893519,37.4189814815,12.125,6.76350991072,LKDS-01026_orig.npy,0.025
LKDS-01026,41.5955078125,27.0565197173,17.9568452381,14.7492596051,LKDS-01026_orig.npy,0.005
LKDS-01026,79.8784090909,26.4247159091,15.875,5.01397046127,LKDS-01026_orig.npy,0.129
